Date,TrnId,Trn,TrnRk,TrnSite,TrnSpeed,TrnSpeedNb,CourtId,RoundId,Round,P1Id,P1,P2Id,P2,Result,IndexP,Player,AceRatePlayer,Srv1PtsP1,Srv1PtsWonP1,Srv2PtsP1,Srv2PtsWonP1,Rk1,Rk2,Odds1,Odds2,IsCompleted,P1ServingFirst,StatusP1,StatusP2,SetsP1,SetsP2,GamesP1,GamesP2,S1,S2,S3,S4,S5,S1_2,S2_2,S3_2,S4_2,S5_2,Duration,Age1,Age2,AvgAceRateP,AvgAceRateOpp,AvgPtsWonServ,AvgPtsWonRetrnOpp,IsEnoughData3,IsValidData
06/12/20 00:00:00,13337,W100+H Dubai,1,,0.9,39,1,1,q-First,13265,Anna Schmiedlova,12114,Rosalie Van Der Hoek,6-1 6-4,1,Rosalie Van Der Hoek,1.9,27,16,26,10,139,-1,1.02,13.9,True,True,,,0,2,12,5,6,6,-1,-1,-1,1,4,-1,-1,-1,76,-1,-1,-1,3,-1,46.3,0,1
06/12/20 00:00:00,13337,W100+H Dubai,1,,0.9,39,1,1,q-First,8757,Ekaterine Gorgodze,16801,Sandra Samir,6-3 6-2,0,Ekaterine Gorgodze,0,33,22,9,5,217,343,1.41,3.02,True,False,,,2,0,12,5,6,6,-1,-1,-1,3,2,-1,-1,-1,87,-1,-1,2.2,0.2,55,47.7,0,1
06/12/20 00:00:00,13337,W100+H Dubai,1,,0.9,39,1,1,q-First,8757,Ekaterine Gorgodze,16801,Sandra Samir,6-3 6-2,1,Sandra Samir,1.7,36,21,24,5,217,343,1.41,3.02,True,False,,,0,2,12,5,6,6,-1,-1,-1,3,2,-1,-1,-1,87,-1,-1,0.9,3.5,54.4,44.1,0,1
06/12/20 00:00:00,13337,W100+H Dubai,1,,0.9,39,1,1,q-First,17774,Elena Gabriela Ruse,14316,Valentini Grammatikopoulou,6-2 7-5,0,Elena Gabriela Ruse,3.5,36,31,21,7,177,268,1.3,3.7,True,,,,2,0,13,7,6,7,-1,-1,-1,2,5,-1,-1,-1,91,-1,-1,4.2,2.3,57.4,45.4,1,1
06/12/20 00:00:00,13337,W100+H Dubai,1,,0.9,39,1,1,q-First,17774,Elena Gabriela Ruse,14316,Valentini Grammatikopoulou,6-2 7-5,1,Valentini Grammatikopoulou,0,39,22,21,9,177,268,1.3,3.7,True,,,,0,2,13,7,6,7,-1,-1,-1,2,5,-1,-1,-1,91,-1,-1,1.5,2.1,53.8,46,1,1
06/12/20 00:00:00,13337,W100+H Dubai,1,,0.9,39,1,1,q-First,54664,Elisabetta Cocciaretto,5632,Sofia Shapatava,6-4 7-6(4),0,Elisabetta Cocciaretto,-1,48,33,26,9,134,383,1.14,5.65,True,,,,2,0,13,10,6,7,-1,-1,-1,4,6,-1,-1,-1,112,-1,-1,0.8,6.3,54.2,41.3,0,0
06/12/20 00:00:00,13337,W100+H Dubai,1,,0.9,39,1,1,q-First,54664,Elisabetta Cocciaretto,5632,Sofia Shapatava,6-4 7-6(4),1,Sofia Shapatava,-1,52,32,18,9,134,383,1.14,5.65,True,,,,0,2,13,10,6,7,-1,-1,-1,4,6,-1,-1,-1,112,-1,-1,2.7,2,55.5,44.6,0,0
06/12/20 00:00:00,13337,W100+H Dubai,1,,0.9,39,1,1,q-First,17614,Jaqueline Cristian,14734,Anna Danilina,6-3 6-3,0,Jaqueline Cristian,1.9,34,21,19,13,167,281,1.23,4.36,True,,,,2,0,12,6,6,6,-1,-1,-1,3,3,-1,-1,-1,95,-1,-1,4.1,1.8,58,43.1,1,1
06/12/20 00:00:00,13337,W100+H Dubai,1,,0.9,39,1,1,q-First,17614,Jaqueline Cristian,14734,Anna Danilina,6-3 6-3,1,Anna Danilina,3.8,48,31,30,6,167,281,1.23,4.36,True,,,,0,2,12,6,6,6,-1,-1,-1,3,3,-1,-1,-1,95,-1,-1,3,3.2,54.7,47.2,1,1
06/12/20 00:00:00,13337,W100+H Dubai,1,,0.9,39,1,1,q-First,45072,Kamilla Rakhimova,517,Akgul Amanmuradova,6-3 6-0,0,Kamilla Rakhimova,5,25,18,15,8,155,419,1.19,4.62,True,False,,,2,0,12,3,6,6,-1,-1,-1,3,0,-1,-1,-1,63,-1,-1,2.9,-1,58.6,-1,0,1
